ID,Individuals,Adults,Region,OpenFridge,UsedOven,CupsCoffee,CoffeeStrength,StepsDay,SleepNight,Weather,Product1,Product2,Product3,InAppPurchase,SalesVol,AppFaceTime,UserSat,NPS
2078,3.0,2.0,GER,16.0,5.0,9.0,2.0,4020,8.0,Rainy,2.0,9.0,10.0,Yes,105.0,1932.0,5,3
2083,3.0,2.0,UK,18.0,5.0,9.0,2.0,4335,8.0,Sunny,4.0,10.0,12.0,Yes,105.0,1920.0,6,5
2100,3.0,2.0,UK,21.0,5.0,12.0,3.0,4355,7.0,Rainy,3.0,9.0,11.0,Yes,105.0,1896.0,7,7
2145,3.0,2.0,UK,25.0,6.0,10.0,1.0,5435,8.0,Sunny,6.0,11.0,14.0,Yes,105.0,1920.0,9,10
2287,3.0,2.0,GER,19.0,5.0,10.0,2.0,5275,8.0,Sunny,6.0,11.0,14.0,Yes,105.0,1920.0,6,5
2315,3.0,2.0,NL,24.0,5.0,11.0,2.0,5990,8.0,Sunny,8.0,16.0,15.0,Yes,105.0,1980.0,10,10
2527,3.0,2.0,GER,20.0,5.0,12.0,3.0,4085,7.0,Sunny,3.0,9.0,11.0,Yes,105.0,1920.0,6,6
2801,3.0,2.0,UK,21.0,5.0,0.0,0.0,4530,8.0,Average,4.0,10.0,11.0,Yes,105.0,1980.0,7,7
2891,3.0,2.0,NL,18.0,6.0,9.0,2.0,3720,8.0,Average,3.0,9.0,11.0,Yes,105.0,1896.0,6,4
3264,3.0,2.0,UK,25.0,5.0,10.0,2.0,5510,8.0,Sunny,6.0,11.0,14.0,Yes,105.0,1896.0,10,10
3445,3.0,2.0,GER,17.0,5.0,9.0,1.0,4710,8.0,Sunny,5.0,10.0,13.0,Yes,105.0,1932.0,6,4
3536,3.0,2.0,NL,25.0,5.0,11.0,1.0,5070,8.0,Average,5.0,10.0,13.0,Yes,105.0,1920.0,8,10
3812,3.0,2.0,GER,23.0,5.0,11.0,2.0,5580,8.0,Sunny,6.0,11.0,14.0,Yes,105.0,1920.0,9,10
3893,3.0,2.0,NL,24.0,5.0,10.0,2.0,5295,8.0,Average,6.0,11.0,13.0,Yes,105.0,1944.0,9,10
3929,3.0,2.0,UK,19.0,4.0,8.0,2.0,4435,8.0,Sunny,4.0,10.0,12.0,Yes,105.0,1980.0,6,5
4026,3.0,2.0,NL,18.0,5.0,6.0,2.0,5040,9.0,Rainy,2.0,9.0,10.0,Yes,105.0,1920.0,6,4
4115,3.0,2.0,GER,20.0,6.0,9.0,3.0,4470,8.0,Sunny,4.0,10.0,12.0,Yes,105.0,1944.0,6,6
4155,3.0,2.0,UK,22.0,5.0,0.0,0.0,5115,9.0,Rainy,4.0,10.0,12.0,Yes,105.0,1908.0,7,8
4404,3.0,2.0,UK,19.0,5.0,12.0,1.0,4840,7.0,Average,5.0,10.0,12.0,Yes,105.0,1992.0,6,5
4411,3.0,2.0,UK,22.0,5.0,13.0,3.0,4385,7.0,Rainy,3.0,9.0,11.0,Yes,105.0,1968.0,7,8
4464,3.0,2.0,GER,23.0,6.0,10.0,2.0,5340,8.0,Rainy,2.0,9.0,11.0,Yes,105.0,1884.0,8,10
4872,3.0,2.0,GER,15.0,5.0,10.0,3.0,5560,8.0,Sunny,6.0,11.0,14.0,Yes,105.0,1980.0,5,3
4883,3.0,2.0,UK,19.0,4.0,0.0,0.0,4430,7.0,Average,4.0,10.0,11.0,Yes,105.0,2004.0,6,5
24,3.0,2.0,UK,17.0,5.0,10.0,2.0,5390,8.0,Average,6.0,11.0,13.0,Yes,106.0,1944.0,6,4
117,3.0,2.0,GER,21.0,5.0,11.0,2.0,5270,8.0,Average,6.0,11.0,13.0,Yes,106.0,1872.0,7,7
318,3.0,2.0,GER,20.0,4.0,0.0,0.0,5070,9.0,Sunny,5.0,11.0,13.0,Yes,106.0,1920.0,7,6
524,3.0,2.0,UK,24.0,6.0,0.0,0.0,5785,9.0,Sunny,7.0,16.0,15.0,Yes,106.0,1920.0,10,10
832,3.0,2.0,UK,19.0,5.0,7.0,1.0,5345,9.0,Average,6.0,11.0,13.0,Yes,106.0,1932.0,6,5
1133,3.0,2.0,UK,19.0,4.0,12.0,,4640,7.0,Rainy,4.0,10.0,11.0,Yes,106.0,1920.0,6,5
1372,3.0,2.0,NL,22.0,5.0,9.0,2.0,4410,8.0,Sunny,4.0,10.0,12.0,Yes,106.0,1944.0,7,8
1728,3.0,2.0,UK,19.0,5.0,11.0,2.0,5940,8.0,Rainy,8.0,13.0,15.0,Yes,106.0,1884.0,6,6
2597,3.0,2.0,UK,17.0,5.0,10.0,2.0,5950,8.0,Sunny,8.0,16.0,15.0,Yes,106.0,1932.0,6,4
2701,3.0,2.0,UK,24.0,5.0,0.0,0.0,5040,9.0,Sunny,5.0,10.0,13.0,Yes,106.0,2004.0,8,10
2833,3.0,2.0,UK,15.0,4.0,11.0,1.0,5340,8.0,Average,6.0,11.0,13.0,Yes,106.0,1920.0,5,3
3648,3.0,2.0,UK,27.0,5.0,11.0,2.0,5155,8.0,Rainy,3.0,9.0,11.0,Yes,106.0,1968.0,10,10
3670,3.0,2.0,NL,22.0,5.0,9.0,2.0,4585,8.0,Rainy,1.0,8.0,10.0,Yes,106.0,1968.0,7,8
3816,3.0,2.0,UK,24.0,5.0,10.0,2.0,5015,8.0,Average,5.0,10.0,12.0,Yes,106.0,1884.0,10,10
4283,3.0,2.0,GER,21.0,6.0,0.0,0.0,4915,12.0,Average,5.0,10.0,12.0,Yes,106.0,1920.0,7,7
4482,3.0,2.0,GER,19.0,5.0,11.0,2.0,6335,8.0,Sunny,8.0,15.0,15.0,Yes,106.0,1920.0,6,6
4624,3.0,2.0,NL,21.0,6.0,11.0,2.0,5710,8.0,Sunny,7.0,12.0,14.0,Yes,106.0,1872.0,7,8
4818,3.0,2.0,GER,20.0,5.0,11.0,2.0,5485,8.0,Sunny,6.0,11.0,14.0,Yes,106.0,1920.0,7,6
623,3.0,2.0,GER,20.0,5.0,10.0,2.0,5230,8.0,Sunny,6.0,11.0,14.0,Yes,107.0,1920.0,7,6
959,3.0,2.0,UK,16.0,5.0,10.0,2.0,5775,8.0,Sunny,7.0,13.0,14.0,Yes,107.0,1980.0,6,4
1414,3.0,2.0,UK,18.0,6.0,11.0,2.0,6010,8.0,Sunny,7.0,11.0,15.0,Yes,107.0,1920.0,6,5
1437,3.0,2.0,NL,22.0,4.0,10.0,2.0,6070,8.0,Average,8.0,12.0,15.0,Yes,107.0,1968.0,8,9
1711,3.0,2.0,GER,19.0,6.0,14.0,3.0,4870,7.0,Average,5.0,10.0,12.0,Yes,107.0,1980.0,6,5
2187,3.0,2.0,GER,19.0,4.0,11.0,2.0,5590,8.0,Sunny,6.0,11.0,14.0,Yes,107.0,1920.0,6,6
2548,3.0,2.0,UK,23.0,4.0,13.0,2.0,4895,7.0,Average,5.0,10.0,12.0,Yes,107.0,1968.0,8,10
2614,3.0,2.0,NL,21.0,5.0,11.0,2.0,5070,8.0,Average,5.0,10.0,13.0,Yes,107.0,1980.0,7,7
2749,3.0,2.0,UK,18.0,5.0,11.0,2.0,5580,8.0,Sunny,6.0,11.0,14.0,Yes,107.0,1920.0,6,5
3488,3.0,2.0,GER,20.0,6.0,11.0,3.0,5250,8.0,Average,6.0,11.0,13.0,Yes,107.0,2016.0,7,6
3626,3.0,2.0,UK,24.0,5.0,12.0,2.0,4550,7.0,Sunny,4.0,10.0,12.0,Yes,107.0,2004.0,8,10
3767,3.0,2.0,NL,23.0,5.0,0.0,0.0,4745,8.0,Rainy,3.0,9.0,11.0,Yes,107.0,2004.0,8,10
4049,3.0,2.0,GER,21.0,5.0,0.0,0.0,4795,8.0,Average,5.0,10.0,12.0,Yes,107.0,2040.0,7,7
4200,3.0,2.0,UK,18.0,6.0,10.0,2.0,5035,8.0,Rainy,4.0,10.0,12.0,Yes,107.0,1980.0,6,4
243,3.0,2.0,UK,16.0,5.0,10.0,1.0,5125,8.0,Average,5.0,10.0,13.0,Yes,108.0,1920.0,5,4
249,3.0,2.0,GER,19.0,6.0,10.0,3.0,5270,8.0,Average,6.0,11.0,13.0,Yes,108.0,1920.0,6,5
335,3.0,2.0,UK,18.0,5.0,9.0,2.0,4070,8.0,Rainy,4.0,10.0,11.0,Yes,108.0,1920.0,6,4
463,3.0,2.0,UK,18.0,5.0,12.0,3.0,4475,7.0,Rainy,2.0,9.0,10.0,Yes,108.0,2016.0,6,4
846,3.0,2.0,GER,19.0,6.0,10.0,2.0,5120,8.0,Average,5.0,10.0,13.0,Yes,108.0,1920.0,6,5
1106,3.0,2.0,UK,26.0,4.0,11.0,2.0,5140,8.0,Average,5.0,10.0,13.0,Yes,108.0,1920.0,10,10
1412,3.0,2.0,UK,23.0,5.0,9.0,2.0,4315,8.0,Rainy,4.0,10.0,11.0,Yes,108.0,1968.0,8,10
2336,3.0,2.0,GER,19.0,6.0,12.0,3.0,4825,7.0,Sunny,5.0,10.0,13.0,Yes,108.0,1956.0,6,5
2421,3.0,2.0,UK,14.0,5.0,10.0,2.0,6215,8.0,Sunny,8.0,10.0,15.0,Yes,108.0,1920.0,5,3
2846,3.0,2.0,UK,16.0,5.0,10.0,2.0,5100,8.0,Average,5.0,10.0,13.0,Yes,108.0,2004.0,5,4
2909,3.0,2.0,UK,17.0,4.0,12.0,2.0,4930,7.0,Average,5.0,10.0,12.0,Yes,108.0,1884.0,6,4
3024,3.0,2.0,UK,23.0,5.0,10.0,2.0,5370,8.0,Average,6.0,11.0,13.0,Yes,108.0,1872.0,10,10
3313,3.0,2.0,UK,22.0,5.0,10.0,2.0,5400,8.0,Rainy,1.0,9.0,10.0,Yes,108.0,1920.0,7,8
3406,3.0,2.0,GER,20.0,5.0,8.0,1.0,4370,8.0,Average,4.0,10.0,11.0,Yes,108.0,2028.0,6,6
3641,3.0,2.0,NL,20.0,5.0,12.0,3.0,4650,7.0,Sunny,4.0,10.0,12.0,Yes,108.0,1980.0,6,6
4462,3.0,2.0,NL,20.0,5.0,0.0,0.0,5110,9.0,Average,5.0,10.0,13.0,Yes,108.0,1980.0,6,6
4812,3.0,2.0,UK,25.0,5.0,9.0,2.0,4070,8.0,Average,3.0,9.0,11.0,Yes,108.0,1908.0,9,10
4945,3.0,2.0,GER,20.0,5.0,8.0,1.0,4600,8.0,Rainy,4.0,10.0,11.0,Yes,108.0,1872.0,6,6
4980,3.0,2.0,NL,21.0,5.0,8.0,2.0,4820,8.0,Sunny,5.0,10.0,13.0,Yes,108.0,2004.0,7,7
13,3.0,2.0,NL,19.0,5.0,10.0,2.0,5855,8.0,Sunny,8.0,10.0,15.0,Yes,109.0,1896.0,6,6
16,3.0,2.0,GER,25.0,5.0,12.0,3.0,4560,7.0,Rainy,2.0,9.0,10.0,Yes,109.0,1944.0,10,10
365,3.0,2.0,GER,18.0,5.0,9.0,1.0,4945,8.0,Average,5.0,10.0,12.0,Yes,109.0,1968.0,6,5
506,3.0,2.0,UK,15.0,5.0,13.0,3.0,4140,7.0,Rainy,3.0,9.0,11.0,Yes,109.0,1920.0,5,3
968,3.0,2.0,GER,23.0,5.0,10.0,3.0,5115,8.0,Sunny,5.0,11.0,13.0,Yes,109.0,1908.0,10,10
1347,3.0,2.0,GER,18.0,5.0,0.0,0.0,4960,12.0,Sunny,5.0,10.0,13.0,Yes,109.0,1884.0,6,5
1377,3.0,2.0,UK,20.0,5.0,9.0,2.0,4330,8.0,Average,4.0,10.0,11.0,Yes,109.0,1920.0,6,6
1402,3.0,2.0,UK,16.0,6.0,0.0,0.0,5060,9.0,Average,5.0,10.0,13.0,Yes,109.0,2016.0,5,4
1597,3.0,2.0,UK,21.0,5.0,8.0,1.0,4775,8.0,Sunny,5.0,10.0,13.0,Yes,109.0,1932.0,7,7
1915,3.0,2.0,GER,24.0,6.0,0.0,0.0,5245,9.0,Rainy,1.0,9.0,10.0,Yes,109.0,1980.0,10,10
1938,3.0,2.0,GER,17.0,5.0,11.0,3.0,5565,8.0,Sunny,6.0,11.0,14.0,Yes,109.0,1920.0,6,4
1955,3.0,2.0,GER,16.0,5.0,10.0,2.0,5390,8.0,Average,6.0,11.0,13.0,Yes,109.0,1968.0,5,4
1975,3.0,2.0,UK,15.0,4.0,10.0,2.0,5295,8.0,Sunny,6.0,11.0,14.0,Yes,109.0,1872.0,5,3
2271,3.0,2.0,NL,19.0,5.0,0.0,0.0,5360,9.0,Average,6.0,11.0,13.0,Yes,109.0,1956.0,6,5
2296,3.0,2.0,UK,20.0,5.0,10.0,2.0,5175,8.0,Rainy,2.0,9.0,10.0,Yes,109.0,1980.0,6,6
2404,3.0,2.0,GER,22.0,6.0,10.0,1.0,5140,8.0,Sunny,5.0,11.0,13.0,Yes,109.0,1920.0,7,9
2512,3.0,2.0,UK,21.0,5.0,10.0,2.0,5700,8.0,Rainy,4.0,10.0,12.0,Yes,109.0,1980.0,7,7
2838,3.0,2.0,GER,24.0,5.0,10.0,2.0,5175,8.0,Average,6.0,11.0,13.0,Yes,109.0,1968.0,9,10
3427,3.0,2.0,UK,22.0,5.0,12.0,3.0,4405,7.0,Sunny,4.0,10.0,12.0,Yes,109.0,1920.0,7,8
3527,3.0,2.0,NL,19.0,5.0,11.0,1.0,5265,8.0,Rainy,2.0,9.0,10.0,Yes,109.0,1932.0,6,5
3559,3.0,2.0,GER,18.0,5.0,10.0,1.0,6250,8.0,Sunny,8.0,15.0,15.0,Yes,109.0,1932.0,6,5
4032,3.0,2.0,UK,21.0,5.0,0.0,0.0,6095,9.0,Rainy,2.0,9.0,11.0,Yes,109.0,1956.0,7,7
4222,3.0,2.0,UK,20.0,5.0,11.0,1.0,5860,8.0,Sunny,8.0,15.0,15.0,Yes,109.0,1980.0,7,7
4247,3.0,2.0,UK,22.0,5.0,9.0,2.0,4295,8.0,Average,4.0,10.0,11.0,Yes,109.0,1920.0,7,8
62,3.0,2.0,NL,16.0,5.0,12.0,2.0,4840,7.0,Average,5.0,10.0,12.0,Yes,110.0,1944.0,5,4
270,3.0,2.0,UK,21.0,5.0,12.0,2.0,4625,7.0,Rainy,3.0,9.0,11.0,Yes,110.0,1980.0,7,7
333,3.0,2.0,UK,20.0,4.0,8.0,1.0,4545,8.0,Sunny,4.0,10.0,12.0,Yes,110.0,1920.0,6,6
777,3.0,2.0,NL,19.0,5.0,11.0,2.0,5615,8.0,Rainy,6.0,11.0,13.0,Yes,110.0,1920.0,6,5
785,3.0,2.0,UK,22.0,5.0,10.0,2.0,5300,8.0,Rainy,1.0,9.0,10.0,Yes,110.0,1920.0,7,8
1066,3.0,2.0,NL,20.0,4.0,8.0,1.0,3415,8.0,Rainy,0.0,8.0,10.0,Yes,110.0,1956.0,6,6
1270,3.0,2.0,UK,20.0,5.0,0.0,0.0,6240,9.0,Sunny,5.0,11.0,13.0,Yes,110.0,1920.0,7,6
1628,3.0,2.0,UK,17.0,6.0,11.0,2.0,5375,8.0,Average,6.0,11.0,13.0,Yes,110.0,1980.0,6,4
1762,3.0,2.0,UK,18.0,5.0,11.0,2.0,5530,8.0,Rainy,2.0,9.0,11.0,Yes,110.0,1944.0,6,4
1775,3.0,2.0,UK,17.0,5.0,9.0,2.0,4845,8.0,Average,5.0,10.0,12.0,Yes,110.0,1944.0,6,4
1779,3.0,2.0,NL,14.0,5.0,7.0,2.0,5350,9.0,Sunny,6.0,11.0,14.0,Yes,110.0,1992.0,5,3
1851,3.0,2.0,UK,20.0,6.0,10.0,2.0,5820,8.0,Sunny,7.0,13.0,15.0,Yes,110.0,1920.0,7,7
1858,3.0,2.0,GER,19.0,4.0,12.0,3.0,4790,7.0,Rainy,2.0,9.0,10.0,Yes,110.0,2040.0,6,5
2108,3.0,2.0,UK,18.0,5.0,10.0,2.0,5140,8.0,Rainy,3.0,9.0,11.0,Yes,110.0,2052.0,6,4
2204,3.0,2.0,GER,22.0,5.0,13.0,3.0,4250,7.0,Sunny,4.0,10.0,12.0,Yes,110.0,2078.0,7,8
2248,3.0,2.0,UK,22.0,5.0,9.0,2.0,4625,8.0,Rainy,3.0,9.0,11.0,Yes,110.0,2040.0,7,8
2516,3.0,2.0,NL,17.0,5.0,9.0,2.0,4985,8.0,Rainy,2.0,9.0,10.0,Yes,110.0,2040.0,6,4
2541,3.0,2.0,GER,22.0,5.0,11.0,2.0,5155,8.0,Average,5.0,10.0,13.0,Yes,110.0,2016.0,7,9
2616,3.0,2.0,GER,22.0,4.0,10.0,2.0,5815,8.0,Average,7.0,12.0,14.0,Yes,110.0,2102.0,8,9
2967,3.0,2.0,UK,20.0,5.0,0.0,0.0,4865,12.0,Average,5.0,10.0,12.0,Yes,110.0,2100.0,6,6
3314,3.0,2.0,GER,18.0,5.0,0.0,0.0,5510,9.0,Average,6.0,11.0,13.0,Yes,110.0,2040.0,6,5
3596,3.0,2.0,GER,22.0,6.0,9.0,2.0,4060,8.0,Sunny,3.0,9.0,11.0,Yes,110.0,2040.0,7,8
3658,3.0,2.0,NL,23.0,5.0,8.0,2.0,4980,8.0,Sunny,5.0,10.0,13.0,Yes,110.0,2099.0,8,10
3730,3.0,2.0,GER,19.0,6.0,9.0,3.0,4940,8.0,Average,5.0,10.0,12.0,Yes,110.0,2100.0,6,5
4061,3.0,2.0,GER,23.0,5.0,0.0,0.0,5315,9.0,Rainy,3.0,9.0,11.0,Yes,110.0,2040.0,8,10
4110,3.0,2.0,UK,17.0,5.0,10.0,2.0,5010,8.0,Average,5.0,10.0,12.0,Yes,110.0,2105.0,6,4
4375,3.0,2.0,UK,21.0,5.0,8.0,1.0,4760,8.0,Rainy,2.0,9.0,10.0,Yes,110.0,2076.0,7,7
4550,3.0,2.0,UK,18.0,6.0,11.0,2.0,5120,8.0,Sunny,5.0,11.0,13.0,Yes,110.0,2016.0,6,5
4588,3.0,2.0,GER,18.0,5.0,11.0,2.0,6435,8.0,Average,7.0,12.0,14.0,Yes,110.0,2040.0,6,5
4823,3.0,2.0,GER,19.0,5.0,11.0,2.0,5015,8.0,Average,5.0,10.0,12.0,Yes,110.0,2016.0,6,5
4844,3.0,2.0,UK,18.0,6.0,10.0,2.0,5075,8.0,Average,5.0,10.0,13.0,Yes,110.0,2040.0,6,5
4888,3.0,2.0,NL,19.0,6.0,0.0,0.0,5570,9.0,Sunny,6.0,11.0,14.0,Yes,110.0,2040.0,6,6
4923,3.0,2.0,UK,18.0,4.0,9.0,2.0,4885,8.0,Average,5.0,10.0,12.0,Yes,110.0,2052.0,6,5
1476,3.0,2.0,UK,21.0,5.0,8.0,2.0,3865,8.0,Rainy,2.0,9.0,10.0,Yes,111.0,2100.0,7,7
1902,3.0,2.0,NL,17.0,5.0,12.0,3.0,4965,7.0,Sunny,5.0,10.0,13.0,Yes,111.0,2079.0,6,4
2520,3.0,2.0,UK,18.0,4.0,9.0,3.0,4980,8.0,Rainy,3.0,9.0,11.0,Yes,111.0,2102.0,6,4
4096,3.0,2.0,UK,19.0,5.0,10.0,2.0,5550,8.0,Sunny,6.0,11.0,14.0,Yes,111.0,2100.0,6,6
4583,3.0,2.0,UK,18.0,5.0,9.0,2.0,4835,8.0,Rainy,2.0,9.0,10.0,Yes,111.0,2016.0,6,4
4925,3.0,2.0,NL,17.0,5.0,10.0,1.0,5150,8.0,Average,5.0,10.0,13.0,Yes,111.0,2040.0,6,4
67,3.0,2.0,GER,20.0,5.0,10.0,2.0,6190,8.0,Sunny,8.0,15.0,15.0,Yes,112.0,2040.0,7,7
134,3.0,2.0,UK,18.0,4.0,11.0,2.0,5205,8.0,Average,6.0,11.0,13.0,Yes,112.0,2080.0,6,5
840,3.0,2.0,UK,19.0,5.0,0.0,0.0,4925,10.0,Average,5.0,10.0,12.0,Yes,112.0,2016.0,6,5
1217,3.0,2.0,UK,17.0,4.0,12.0,2.0,5000,7.0,Sunny,5.0,10.0,13.0,Yes,112.0,2040.0,6,4
1634,3.0,2.0,GER,20.0,5.0,11.0,2.0,5070,8.0,Average,5.0,10.0,13.0,Yes,112.0,2052.0,6,6
2569,3.0,2.0,UK,17.0,5.0,0.0,0.0,5290,9.0,Sunny,6.0,11.0,14.0,Yes,112.0,2079.0,6,4
3122,3.0,2.0,GER,22.0,6.0,9.0,1.0,4350,8.0,Average,4.0,10.0,11.0,Yes,112.0,2095.0,7,8
3214,3.0,2.0,NL,22.0,5.0,11.0,2.0,5305,8.0,Sunny,6.0,11.0,14.0,Yes,112.0,2078.0,8,9
3735,3.0,2.0,GER,20.0,4.0,11.0,2.0,5250,8.0,Average,6.0,11.0,13.0,Yes,112.0,2105.0,7,6
3754,3.0,2.0,GER,19.0,5.0,10.0,2.0,5265,8.0,Sunny,6.0,11.0,14.0,Yes,112.0,2077.0,6,5
167,3.0,2.0,GER,21.0,5.0,10.0,3.0,5885,8.0,Average,7.0,12.0,14.0,Yes,113.0,2076.0,7,7
279,3.0,2.0,UK,20.0,5.0,9.0,1.0,4475,8.0,Average,4.0,10.0,11.0,Yes,113.0,2095.0,6,6
447,3.0,2.0,UK,19.0,6.0,10.0,3.0,6370,8.0,Rainy,2.0,9.0,10.0,Yes,113.0,2098.0,6,5
481,3.0,2.0,NL,18.0,4.0,7.0,2.0,5265,9.0,Sunny,6.0,11.0,14.0,Yes,113.0,2098.0,6,5
1174,3.0,2.0,UK,20.0,5.0,10.0,2.0,5940,8.0,Sunny,5.0,11.0,13.0,Yes,113.0,2028.0,7,6
1581,3.0,2.0,UK,20.0,5.0,8.0,3.0,4065,8.0,Sunny,3.0,9.0,11.0,Yes,113.0,2100.0,6,6
1609,3.0,2.0,GER,21.0,6.0,10.0,2.0,5610,8.0,Average,6.0,11.0,13.0,Yes,113.0,2077.0,7,7
2391,3.0,2.0,UK,19.0,4.0,9.0,2.0,4720,8.0,Sunny,5.0,10.0,13.0,Yes,113.0,2076.0,6,5
3299,3.0,2.0,GER,22.0,5.0,11.0,1.0,5375,8.0,Average,6.0,11.0,13.0,Yes,113.0,2064.0,8,9
3546,3.0,2.0,UK,19.0,6.0,10.0,2.0,5925,8.0,Rainy,3.0,9.0,11.0,Yes,113.0,2040.0,6,5
3582,3.0,2.0,GER,20.0,6.0,11.0,2.0,5170,8.0,Sunny,6.0,11.0,13.0,Yes,113.0,2052.0,7,6
3802,3.0,2.0,UK,19.0,5.0,12.0,3.0,3975,7.0,Sunny,3.0,9.0,11.0,Yes,113.0,2104.0,6,5
3990,3.0,2.0,NL,17.0,5.0,11.0,2.0,5075,8.0,Average,5.0,10.0,13.0,Yes,113.0,2104.0,6,4
4815,3.0,2.0,UK,19.0,6.0,0.0,0.0,5585,9.0,Rainy,1.0,9.0,10.0,Yes,113.0,2096.0,6,5
4907,3.0,2.0,GER,21.0,5.0,8.0,1.0,4675,8.0,Rainy,1.0,8.0,10.0,Yes,113.0,2099.0,7,7
498,3.0,2.0,NL,14.0,5.0,11.0,3.0,5410,8.0,Average,6.0,11.0,13.0,Yes,114.0,2078.0,5,3
1241,3.0,2.0,UK,19.0,5.0,10.0,1.0,5230,8.0,Rainy,2.0,9.0,10.0,Yes,114.0,2081.0,6,5
1247,3.0,2.0,UK,21.0,4.0,11.0,2.0,0,8.0,Sunny,5.0,10.0,13.0,Yes,114.0,2076.0,7,7
1747,3.0,2.0,NL,18.0,6.0,10.0,1.0,5935,8.0,Sunny,8.0,11.0,15.0,Yes,114.0,2079.0,6,5
3294,3.0,2.0,UK,20.0,3.0,9.0,2.0,4845,8.0,Sunny,5.0,10.0,13.0,Yes,114.0,2076.0,6,6
3605,3.0,2.0,UK,19.0,4.0,8.0,3.0,4910,8.0,Average,5.0,10.0,12.0,Yes,114.0,2004.0,6,5
4894,3.0,2.0,NL,17.0,5.0,10.0,2.0,5345,8.0,Sunny,6.0,11.0,14.0,Yes,114.0,2081.0,6,4
4988,3.0,2.0,UK,22.0,5.0,10.0,2.0,5170,8.0,Average,6.0,11.0,13.0,Yes,114.0,2099.0,8,9
50,3.0,2.0,GER,20.0,5.0,9.0,2.0,3215,8.0,Average,2.0,9.0,10.0,Yes,115.0,2040.0,6,6
193,3.0,2.0,UK,16.0,4.0,11.0,2.0,5620,8.0,Rainy,1.0,9.0,10.0,Yes,115.0,2081.0,5,3
322,3.0,2.0,UK,19.0,6.0,13.0,3.0,4060,7.0,Rainy,3.0,9.0,11.0,Yes,115.0,2052.0,6,5
397,3.0,2.0,UK,20.0,5.0,10.0,2.0,5675,8.0,Sunny,7.0,12.0,14.0,Yes,115.0,2097.0,7,6
497,3.0,2.0,GER,22.0,5.0,11.0,2.0,5580,8.0,Sunny,6.0,11.0,14.0,Yes,115.0,2097.0,8,9
819,3.0,2.0,NL,18.0,5.0,7.0,1.0,5420,9.0,Average,6.0,11.0,13.0,Yes,115.0,2064.0,6,5
1062,3.0,2.0,UK,15.0,6.0,11.0,2.0,5860,8.0,Rainy,3.0,9.0,11.0,Yes,115.0,2079.0,5,3
1135,3.0,2.0,GER,23.0,5.0,7.0,2.0,5460,9.0,Sunny,6.0,11.0,14.0,Yes,115.0,2040.0,10,10
1142,3.0,2.0,NL,18.0,5.0,9.0,2.0,4785,8.0,Sunny,5.0,10.0,13.0,Yes,115.0,2079.0,6,5
1167,3.0,2.0,GER,18.0,5.0,12.0,2.0,4950,7.0,Average,5.0,10.0,12.0,Yes,115.0,2028.0,6,5
1355,3.0,2.0,NL,20.0,5.0,12.0,3.0,4325,,Sunny,4.0,10.0,12.0,Yes,115.0,2107.0,6,6
1408,3.0,2.0,UK,19.0,5.0,12.0,3.0,4165,7.0,Average,4.0,9.0,11.0,Yes,115.0,2004.0,6,5
1555,3.0,2.0,GER,17.0,4.0,9.0,2.0,4905,8.0,,5.0,10.0,13.0,Yes,115.0,2090.0,6,4
1619,3.0,2.0,UK,19.0,6.0,0.0,0.0,4880,11.0,Rainy,2.0,9.0,10.0,Yes,115.0,2097.0,6,5
1678,3.0,2.0,UK,21.0,4.0,10.0,2.0,5215,8.0,Average,6.0,11.0,13.0,Yes,115.0,2096.0,7,7
1684,3.0,2.0,UK,21.0,5.0,10.0,2.0,5615,8.0,Sunny,6.0,11.0,14.0,Yes,115.0,2102.0,7,7
1865,3.0,2.0,UK,19.0,5.0,9.0,2.0,4295,8.0,Average,4.0,10.0,11.0,Yes,115.0,2040.0,6,5
1940,3.0,2.0,UK,21.0,5.0,12.0,3.0,4340,7.0,Sunny,4.0,10.0,12.0,Yes,115.0,,7,7
2011,3.0,2.0,UK,19.0,5.0,11.0,1.0,5180,8.0,Average,6.0,11.0,13.0,Yes,115.0,2100.0,6,5
2119,3.0,2.0,UK,19.0,5.0,13.0,3.0,4735,7.0,Rainy,4.0,10.0,12.0,Yes,115.0,2064.0,6,5
2174,3.0,2.0,UK,22.0,5.0,9.0,2.0,4640,8.0,Sunny,4.0,10.0,12.0,Yes,115.0,2100.0,7,8
2180,3.0,2.0,GER,18.0,6.0,12.0,3.0,4930,7.0,Average,5.0,10.0,12.0,Yes,115.0,2079.0,6,5
2185,3.0,2.0,UK,21.0,4.0,10.0,2.0,5875,8.0,Sunny,8.0,15.0,15.0,Yes,115.0,2040.0,7,8
2238,3.0,2.0,UK,22.0,5.0,9.0,2.0,4870,8.0,Average,5.0,10.0,12.0,Yes,115.0,2081.0,7,8
2591,3.0,2.0,GER,23.0,5.0,10.0,2.0,5600,8.0,Sunny,6.0,11.0,14.0,Yes,115.0,2040.0,9,10
2771,3.0,2.0,NL,20.0,5.0,0.0,0.0,4915,10.0,Average,5.0,10.0,12.0,Yes,115.0,2076.0,6,6
3321,3.0,2.0,GER,20.0,5.0,0.0,0.0,4505,7.0,Average,4.0,10.0,11.0,Yes,115.0,2064.0,6,6
3415,3.0,2.0,GER,17.0,6.0,10.0,2.0,5175,8.0,Average,6.0,11.0,13.0,Yes,115.0,2028.0,6,4
